date,reservoir_name_as_reported,min_drawdown_level_m,full_reservoir_level_m,full_reservoir_storage_mcm,full_reservoir_storage_reported_mu,level_m,effective_storage_mcm,storage_percent,generation_capability_gross_mu,generation_capability_station_mu,classification,source_sha256
2024-11-02,PONMUDI,678.8,707.745,47.4,63.516,705.6,40.82,86,0,,official_observed_reference,8a3ff741210754f268bbcfc81cfae38d83cde35d84aff4cac79c001b414a808d
2024-11-02,NERIAMANGALAM,445,456.59,5.557,4.835,454.4,4.1,74,3.567,1.68,official_observed_reference,8a3ff741210754f268bbcfc81cfae38d83cde35d84aff4cac79c001b414a808d
2024-11-02,PORINGAL,405.689,423.976,30.356,10.625,421.15,22.625,75,7.919,7.919,official_observed_reference,8a3ff741210754f268bbcfc81cfae38d83cde35d84aff4cac79c001b414a808d
2024-11-02,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.45,,0,0,,official_observed_reference,8a3ff741210754f268bbcfc81cfae38d83cde35d84aff4cac79c001b414a808d
2024-11-02,LOWER PERIYAR,237.74,253,4.55,2.093,250.9,3.65,80,1.679,1.679,official_observed_reference,8a3ff741210754f268bbcfc81cfae38d83cde35d84aff4cac79c001b414a808d
2024-11-02,KAKKAD,181.36,192.63,1.16,0.358,185.1,,0,0,,official_observed_reference,8a3ff741210754f268bbcfc81cfae38d83cde35d84aff4cac79c001b414a808d
2024-11-03,IDUKKI,694.944,732.43,1460,2190,724.942,1054.541,72,1581.812,1550.175,official_observed_reference,c7db465afd3d3de65bffdc56a120d72615a05a65f8b4d944d586e5f23f678291
2024-11-03,PAMBA,963.168,986.332,31.001,59.46,971.05,7.2,61,562.741,473.988,official_observed_reference,c7db465afd3d3de65bffdc56a120d72615a05a65f8b4d944d586e5f23f678291
2024-11-03,KAKKI,908.304,981.456,446.542,856.467,970.532,286.2,0,0,,official_observed_reference,c7db465afd3d3de65bffdc56a120d72615a05a65f8b4d944d586e5f23f678291
2024-11-03,SHOLAYAR,779.374,811.68,149.23,152.065,810.799,141.447,95,144.135,94.345,official_observed_reference,c7db465afd3d3de65bffdc56a120d72615a05a65f8b4d944d586e5f23f678291
2024-11-03,IDAMALAYAR,115,169,1017.8,254.45,162.32,825.42,81,206.355,206.355,official_observed_reference,c7db465afd3d3de65bffdc56a120d72615a05a65f8b4d944d586e5f23f678291
2024-11-03,KUNDALA,1735.836,1758.696,7.787,22.738,1758.25,7.43,95,157.184,67.987,official_observed_reference,c7db465afd3d3de65bffdc56a120d72615a05a65f8b4d944d586e5f23f678291
2024-11-03,MADUPPATTY,1554.48,1599.59,55.217,161.234,1596.4,46.4,84,0,,official_observed_reference,c7db465afd3d3de65bffdc56a120d72615a05a65f8b4d944d586e5f23f678291
2024-11-03,KUTTIADI,737.616,758.037,33.99,42.827,755.904,28.647,84,246.956,239.117,official_observed_reference,c7db465afd3d3de65bffdc56a120d72615a05a65f8b4d944d586e5f23f678291
2024-11-03,THARIODE,750.5,775.6,201,253.26,772.8,167.35,83,0,,official_observed_reference,c7db465afd3d3de65bffdc56a120d72615a05a65f8b4d944d586e5f23f678291
2024-11-03,ANAYIRANKAL,1188,1207.008,48.968,65.616,1205.62,42.62,87,115.16,40.538,official_observed_reference,c7db465afd3d3de65bffdc56a120d72615a05a65f8b4d944d586e5f23f678291
2024-11-03,PONMUDI,678.8,707.745,47.4,63.516,706.6,43.32,91,0,,official_observed_reference,c7db465afd3d3de65bffdc56a120d72615a05a65f8b4d944d586e5f23f678291
2024-11-03,NERIAMANGALAM,445,456.59,5.557,4.835,453.9,3.8,68,3.306,1.557,official_observed_reference,c7db465afd3d3de65bffdc56a120d72615a05a65f8b4d944d586e5f23f678291
2024-11-03,PORINGAL,405.689,423.976,30.356,10.625,422.15,25.125,83,8.794,8.794,official_observed_reference,c7db465afd3d3de65bffdc56a120d72615a05a65f8b4d944d586e5f23f678291
2024-11-03,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.7,,0,0,,official_observed_reference,c7db465afd3d3de65bffdc56a120d72615a05a65f8b4d944d586e5f23f678291
2024-11-03,LOWER PERIYAR,237.74,253,4.55,2.093,250.4,3.44,76,1.582,1.582,official_observed_reference,c7db465afd3d3de65bffdc56a120d72615a05a65f8b4d944d586e5f23f678291
2024-11-03,KAKKAD,181.36,192.63,1.16,0.358,185.8,,0,0,,official_observed_reference,c7db465afd3d3de65bffdc56a120d72615a05a65f8b4d944d586e5f23f678291
2024-11-04,IDUKKI,694.944,732.43,1460,2190,725.028,1058.518,73,1587.777,1556.021,official_observed_reference,c03829a4375f74f470a388519f19027865462c88a0dc7f1751d2a4aa576f9b67
2024-11-04,PAMBA,963.168,986.332,31.001,59.46,971,7.15,62,564.372,475.361,official_observed_reference,c03829a4375f74f470a388519f19027865462c88a0dc7f1751d2a4aa576f9b67
2024-11-04,KAKKI,908.304,981.456,446.542,856.467,970.614,287.1,0,0,,official_observed_reference,c03829a4375f74f470a388519f19027865462c88a0dc7f1751d2a4aa576f9b67
2024-11-04,SHOLAYAR,779.374,811.68,149.23,152.065,810.799,141.447,95,144.135,94.345,official_observed_reference,c03829a4375f74f470a388519f19027865462c88a0dc7f1751d2a4aa576f9b67
2024-11-04,IDAMALAYAR,115,169,1017.8,254.45,162.28,824.28,81,206.07,206.07,official_observed_reference,c03829a4375f74f470a388519f19027865462c88a0dc7f1751d2a4aa576f9b67
2024-11-04,KUNDALA,1735.836,1758.696,7.787,22.738,1758.25,7.43,95,157.184,67.987,official_observed_reference,c03829a4375f74f470a388519f19027865462c88a0dc7f1751d2a4aa576f9b67
2024-11-04,MADUPPATTY,1554.48,1599.59,55.217,161.234,1596.4,46.4,84,0,,official_observed_reference,c03829a4375f74f470a388519f19027865462c88a0dc7f1751d2a4aa576f9b67
2024-11-04,KUTTIADI,737.616,758.037,33.99,42.827,755.691,28.115,83,246.286,238.468,official_observed_reference,c03829a4375f74f470a388519f19027865462c88a0dc7f1751d2a4aa576f9b67
2024-11-04,THARIODE,750.5,775.6,201,253.26,772.8,167.35,83,0,,official_observed_reference,c03829a4375f74f470a388519f19027865462c88a0dc7f1751d2a4aa576f9b67
2024-11-04,ANAYIRANKAL,1188,1207.008,48.968,65.616,1205.73,43.115,88,116.158,40.889,official_observed_reference,c03829a4375f74f470a388519f19027865462c88a0dc7f1751d2a4aa576f9b67
2024-11-04,PONMUDI,678.8,707.745,47.4,63.516,706.7,43.57,92,0,,official_observed_reference,c03829a4375f74f470a388519f19027865462c88a0dc7f1751d2a4aa576f9b67
2024-11-04,NERIAMANGALAM,445,456.59,5.557,4.835,454.25,4.01,72,3.489,1.643,official_observed_reference,c03829a4375f74f470a388519f19027865462c88a0dc7f1751d2a4aa576f9b67
2024-11-04,PORINGAL,405.689,423.976,30.356,10.625,421.8,24.25,80,8.488,8.488,official_observed_reference,c03829a4375f74f470a388519f19027865462c88a0dc7f1751d2a4aa576f9b67
2024-11-04,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.4,,0,0,,official_observed_reference,c03829a4375f74f470a388519f19027865462c88a0dc7f1751d2a4aa576f9b67
2024-11-04,LOWER PERIYAR,237.74,253,4.55,2.093,248.8,2.8,62,1.288,1.288,official_observed_reference,c03829a4375f74f470a388519f19027865462c88a0dc7f1751d2a4aa576f9b67
2024-11-04,KAKKAD,181.36,192.63,1.16,0.358,186.1,,0,0,,official_observed_reference,c03829a4375f74f470a388519f19027865462c88a0dc7f1751d2a4aa576f9b67
2024-11-05,IDUKKI,694.944,732.43,1460,2190,725.058,1059.932,73,1589.898,1558.1,official_observed_reference,b53f21e974b2815d76c082ff690854ec1e7b6c223da744cf555da25d89d91fda
2024-11-05,PAMBA,963.168,986.332,31.001,59.46,971,7.15,62,565.81,476.573,official_observed_reference,b53f21e974b2815d76c082ff690854ec1e7b6c223da744cf555da25d89d91fda
2024-11-05,KAKKI,908.304,981.456,446.542,856.467,970.681,287.85,0,0,,official_observed_reference,b53f21e974b2815d76c082ff690854ec1e7b6c223da744cf555da25d89d91fda
2024-11-05,SHOLAYAR,779.374,811.68,149.23,152.065,810.829,141.73,95,144.423,94.534,official_observed_reference,b53f21e974b2815d76c082ff690854ec1e7b6c223da744cf555da25d89d91fda
2024-11-05,IDAMALAYAR,115,169,1017.8,254.45,162.36,826.56,81,206.64,206.64,official_observed_reference,b53f21e974b2815d76c082ff690854ec1e7b6c223da744cf555da25d89d91fda
2024-11-05,KUNDALA,1735.836,1758.696,7.787,22.738,1758.25,7.43,95,157.184,67.987,official_observed_reference,b53f21e974b2815d76c082ff690854ec1e7b6c223da744cf555da25d89d91fda
2024-11-05,MADUPPATTY,1554.48,1599.59,55.217,161.234,1596.4,46.4,84,0,,official_observed_reference,b53f21e974b2815d76c082ff690854ec1e7b6c223da744cf555da25d89d91fda
2024-11-05,KUTTIADI,737.616,758.037,33.99,42.827,755.448,27.506,81,245.519,237.724,official_observed_reference,b53f21e974b2815d76c082ff690854ec1e7b6c223da744cf555da25d89d91fda
2024-11-05,THARIODE,750.5,775.6,201,253.26,772.8,167.35,83,0,,official_observed_reference,b53f21e974b2815d76c082ff690854ec1e7b6c223da744cf555da25d89d91fda
2024-11-05,ANAYIRANKAL,1188,1207.008,48.968,65.616,1205.82,43.52,89,117.035,41.198,official_observed_reference,b53f21e974b2815d76c082ff690854ec1e7b6c223da744cf555da25d89d91fda
2024-11-05,PONMUDI,678.8,707.745,47.4,63.516,706.8,43.82,92,0,,official_observed_reference,b53f21e974b2815d76c082ff690854ec1e7b6c223da744cf555da25d89d91fda
2024-11-05,NERIAMANGALAM,445,456.59,5.557,4.835,452.6,3.05,55,2.654,1.25,official_observed_reference,b53f21e974b2815d76c082ff690854ec1e7b6c223da744cf555da25d89d91fda
2024-11-05,PORINGAL,405.689,423.976,30.356,10.625,421.2,22.75,75,7.963,7.963,official_observed_reference,b53f21e974b2815d76c082ff690854ec1e7b6c223da744cf555da25d89d91fda
2024-11-05,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.75,,0,0,,official_observed_reference,b53f21e974b2815d76c082ff690854ec1e7b6c223da744cf555da25d89d91fda
2024-11-05,LOWER PERIYAR,237.74,253,4.55,2.093,248.3,2.61,57,1.201,1.201,official_observed_reference,b53f21e974b2815d76c082ff690854ec1e7b6c223da744cf555da25d89d91fda
2024-11-05,KAKKAD,181.36,192.63,1.16,0.358,186.1,,0,0,,official_observed_reference,b53f21e974b2815d76c082ff690854ec1e7b6c223da744cf555da25d89d91fda
2024-11-06,IDUKKI,694.944,732.43,1460,2190,725.083,1061.067,73,1591.601,1559.768,official_observed_reference,e2fa6b3399a61c145bad53e0abea9e314c9038f97a46fc3446f96c62a8a6f624
2024-11-06,PAMBA,963.168,986.332,31.001,59.46,970.95,7.1,62,566.29,476.976,official_observed_reference,e2fa6b3399a61c145bad53e0abea9e314c9038f97a46fc3446f96c62a8a6f624
2024-11-06,KAKKI,908.304,981.456,446.542,856.467,970.708,288.15,0,0,,official_observed_reference,e2fa6b3399a61c145bad53e0abea9e314c9038f97a46fc3446f96c62a8a6f624
2024-11-06,SHOLAYAR,779.374,811.68,149.23,152.065,810.829,141.73,95,144.423,94.534,official_observed_reference,e2fa6b3399a61c145bad53e0abea9e314c9038f97a46fc3446f96c62a8a6f624
2024-11-06,IDAMALAYAR,115,169,1017.8,254.45,162.42,828.27,81,207.068,207.068,official_observed_reference,e2fa6b3399a61c145bad53e0abea9e314c9038f97a46fc3446f96c62a8a6f624
2024-11-06,KUNDALA,1735.836,1758.696,7.787,22.738,1758.25,7.43,95,157.184,67.987,official_observed_reference,e2fa6b3399a61c145bad53e0abea9e314c9038f97a46fc3446f96c62a8a6f624
2024-11-06,MADUPPATTY,1554.48,1599.59,55.217,161.234,1596.4,46.4,84,0,,official_observed_reference,e2fa6b3399a61c145bad53e0abea9e314c9038f97a46fc3446f96c62a8a6f624
2024-11-06,KUTTIADI,737.616,758.037,33.99,42.827,754.96,26.286,77,243.981,236.236,official_observed_reference,e2fa6b3399a61c145bad53e0abea9e314c9038f97a46fc3446f96c62a8a6f624
2024-11-06,THARIODE,750.5,775.6,201,253.26,772.8,167.35,83,0,,official_observed_reference,e2fa6b3399a61c145bad53e0abea9e314c9038f97a46fc3446f96c62a8a6f624
2024-11-06,ANAYIRANKAL,1188,1207.008,48.968,65.616,1205.88,43.79,89,117.062,41.208,official_observed_reference,e2fa6b3399a61c145bad53e0abea9e314c9038f97a46fc3446f96c62a8a6f624
2024-11-06,PONMUDI,678.8,707.745,47.4,63.516,706.7,43.57,92,0,,official_observed_reference,e2fa6b3399a61c145bad53e0abea9e314c9038f97a46fc3446f96c62a8a6f624
2024-11-06,NERIAMANGALAM,445,456.59,5.557,4.835,452.5,3,54,2.61,1.229,official_observed_reference,e2fa6b3399a61c145bad53e0abea9e314c9038f97a46fc3446f96c62a8a6f624
2024-11-06,PORINGAL,405.689,423.976,30.356,10.625,420.8,21.75,72,7.613,7.613,official_observed_reference,e2fa6b3399a61c145bad53e0abea9e314c9038f97a46fc3446f96c62a8a6f624
2024-11-06,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.75,,0,0,,official_observed_reference,e2fa6b3399a61c145bad53e0abea9e314c9038f97a46fc3446f96c62a8a6f624
2024-11-06,LOWER PERIYAR,237.74,253,4.55,2.093,248.7,2.76,61,1.27,1.27,official_observed_reference,e2fa6b3399a61c145bad53e0abea9e314c9038f97a46fc3446f96c62a8a6f624
2024-11-06,KAKKAD,181.36,192.63,1.16,0.358,185.1,,0,0,,official_observed_reference,e2fa6b3399a61c145bad53e0abea9e314c9038f97a46fc3446f96c62a8a6f624
2024-11-07,IDUKKI,694.944,732.43,1460,2190,725.095,1061.634,73,1592.451,1560.602,official_observed_reference,77dd6c46f9d31429f9709b915dcda4bad5eff943a10423a0008838ba80cfefe5
2024-11-07,PAMBA,963.168,986.332,31.001,59.46,970.95,7.1,62,567.44,477.946,official_observed_reference,77dd6c46f9d31429f9709b915dcda4bad5eff943a10423a0008838ba80cfefe5
2024-11-07,KAKKI,908.304,981.456,446.542,856.467,970.745,288.75,0,0,,official_observed_reference,77dd6c46f9d31429f9709b915dcda4bad5eff943a10423a0008838ba80cfefe5
2024-11-07,SHOLAYAR,779.374,811.68,149.23,152.065,810.89,142.297,95,145,94.912,official_observed_reference,77dd6c46f9d31429f9709b915dcda4bad5eff943a10423a0008838ba80cfefe5
2024-11-07,IDAMALAYAR,115,169,1017.8,254.45,162.51,830.835,82,207.709,207.709,official_observed_reference,77dd6c46f9d31429f9709b915dcda4bad5eff943a10423a0008838ba80cfefe5
2024-11-07,KUNDALA,1735.836,1758.696,7.787,22.738,1758.25,7.43,95,157.549,68.145,official_observed_reference,77dd6c46f9d31429f9709b915dcda4bad5eff943a10423a0008838ba80cfefe5
2024-11-07,MADUPPATTY,1554.48,1599.59,55.217,161.234,1596.45,46.525,84,0,,official_observed_reference,77dd6c46f9d31429f9709b915dcda4bad5eff943a10423a0008838ba80cfefe5
2024-11-07,KUTTIADI,737.616,758.037,33.99,42.827,754.99,26.362,78,244.077,236.329,official_observed_reference,77dd6c46f9d31429f9709b915dcda4bad5eff943a10423a0008838ba80cfefe5
2024-11-07,THARIODE,750.5,775.6,201,253.26,772.8,167.35,83,0,,official_observed_reference,77dd6c46f9d31429f9709b915dcda4bad5eff943a10423a0008838ba80cfefe5
2024-11-07,ANAYIRANKAL,1188,1207.008,48.968,65.616,1205.94,44.06,90,117.089,41.217,official_observed_reference,77dd6c46f9d31429f9709b915dcda4bad5eff943a10423a0008838ba80cfefe5
2024-11-07,PONMUDI,678.8,707.745,47.4,63.516,706.6,43.32,91,0,,official_observed_reference,77dd6c46f9d31429f9709b915dcda4bad5eff943a10423a0008838ba80cfefe5
2024-11-07,NERIAMANGALAM,445,456.59,5.557,4.835,452.8,3.15,57,2.741,1.291,official_observed_reference,77dd6c46f9d31429f9709b915dcda4bad5eff943a10423a0008838ba80cfefe5
2024-11-07,PORINGAL,405.689,423.976,30.356,10.625,420.8,21.75,72,7.613,7.613,official_observed_reference,77dd6c46f9d31429f9709b915dcda4bad5eff943a10423a0008838ba80cfefe5
2024-11-07,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.95,,0,0,,official_observed_reference,77dd6c46f9d31429f9709b915dcda4bad5eff943a10423a0008838ba80cfefe5
2024-11-07,LOWER PERIYAR,237.74,253,4.55,2.093,249.2,2.95,65,1.357,1.357,official_observed_reference,77dd6c46f9d31429f9709b915dcda4bad5eff943a10423a0008838ba80cfefe5
2024-11-07,KAKKAD,181.36,192.63,1.16,0.358,186.6,,0,0,,official_observed_reference,77dd6c46f9d31429f9709b915dcda4bad5eff943a10423a0008838ba80cfefe5
2024-11-08,IDUKKI,694.944,732.43,1460,2190,725.107,1062.202,73,1593.303,1561.437,official_observed_reference,e52ab486f8aa2a4a25e34f26f2a4fbc1c5bd97a978b2712faec3c8196e5710cd
2024-11-08,PAMBA,963.168,986.332,31.001,59.46,970.95,7.1,62,568.016,478.43,official_observed_reference,e52ab486f8aa2a4a25e34f26f2a4fbc1c5bd97a978b2712faec3c8196e5710cd
2024-11-08,KAKKI,908.304,981.456,446.542,856.467,970.779,289.05,0,0,,official_observed_reference,e52ab486f8aa2a4a25e34f26f2a4fbc1c5bd97a978b2712faec3c8196e5710cd
2024-11-08,SHOLAYAR,779.374,811.68,149.23,152.065,810.92,142.552,96,145.26,95.082,official_observed_reference,e52ab486f8aa2a4a25e34f26f2a4fbc1c5bd97a978b2712faec3c8196e5710cd
2024-11-08,IDAMALAYAR,115,169,1017.8,254.45,162.62,833.97,82,208.493,208.493,official_observed_reference,e52ab486f8aa2a4a25e34f26f2a4fbc1c5bd97a978b2712faec3c8196e5710cd
2024-11-08,KUNDALA,1735.836,1758.696,7.787,22.738,1758.2,7.39,95,157.067,67.937,official_observed_reference,e52ab486f8aa2a4a25e34f26f2a4fbc1c5bd97a978b2712faec3c8196e5710cd
2024-11-08,MADUPPATTY,1554.48,1599.59,55.217,161.234,1596.4,46.4,84,0,,official_observed_reference,e52ab486f8aa2a4a25e34f26f2a4fbc1c5bd97a978b2712faec3c8196e5710cd
2024-11-08,KUTTIADI,737.616,758.037,33.99,42.827,754.929,26.21,77,242.121,234.435,official_observed_reference,e52ab486f8aa2a4a25e34f26f2a4fbc1c5bd97a978b2712faec3c8196e5710cd
2024-11-08,THARIODE,750.5,775.6,201,253.26,772.7,165.95,83,0,,official_observed_reference,e52ab486f8aa2a4a25e34f26f2a4fbc1c5bd97a978b2712faec3c8196e5710cd
2024-11-08,ANAYIRANKAL,1188,1207.008,48.968,65.616,1206.03,44.465,91,117.632,41.408,official_observed_reference,e52ab486f8aa2a4a25e34f26f2a4fbc1c5bd97a978b2712faec3c8196e5710cd
2024-11-08,PONMUDI,678.8,707.745,47.4,63.516,706.6,43.32,91,0,,official_observed_reference,e52ab486f8aa2a4a25e34f26f2a4fbc1c5bd97a978b2712faec3c8196e5710cd
2024-11-08,NERIAMANGALAM,445,456.59,5.557,4.835,454.2,3.98,72,3.463,1.631,official_observed_reference,e52ab486f8aa2a4a25e34f26f2a4fbc1c5bd97a978b2712faec3c8196e5710cd
2024-11-08,PORINGAL,405.689,423.976,30.356,10.625,420.65,21.375,70,7.481,7.481,official_observed_reference,e52ab486f8aa2a4a25e34f26f2a4fbc1c5bd97a978b2712faec3c8196e5710cd
2024-11-08,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.75,,0,0,,official_observed_reference,e52ab486f8aa2a4a25e34f26f2a4fbc1c5bd97a978b2712faec3c8196e5710cd
2024-11-08,LOWER PERIYAR,237.74,253,4.55,2.093,248.6,2.73,60,1.256,1.256,official_observed_reference,e52ab486f8aa2a4a25e34f26f2a4fbc1c5bd97a978b2712faec3c8196e5710cd
2024-11-08,KAKKAD,181.36,192.63,1.16,0.358,185.7,,0,0,,official_observed_reference,e52ab486f8aa2a4a25e34f26f2a4fbc1c5bd97a978b2712faec3c8196e5710cd
2024-11-09,IDUKKI,694.944,732.43,1460,2190,725.119,1062.769,73,1594.154,1562.27,official_observed_reference,b5c35d16007df721024a460613ba16696129c0785d2b4aba6d82b216fe897525
2024-11-09,PAMBA,963.168,986.332,31.001,59.46,970.9,7.05,62,567.632,478.107,official_observed_reference,b5c35d16007df721024a460613ba16696129c0785d2b4aba6d82b216fe897525
2024-11-09,KAKKI,908.304,981.456,446.542,856.467,970.769,288.9,0,0,,official_observed_reference,b5c35d16007df721024a460613ba16696129c0785d2b4aba6d82b216fe897525
2024-11-09,SHOLAYAR,779.374,811.68,149.23,152.065,810.951,142.807,96,145.52,95.252,official_observed_reference,b5c35d16007df721024a460613ba16696129c0785d2b4aba6d82b216fe897525
2024-11-09,IDAMALAYAR,115,169,1017.8,254.45,162.65,834.825,82,208.706,208.706,official_observed_reference,b5c35d16007df721024a460613ba16696129c0785d2b4aba6d82b216fe897525
2024-11-09,KUNDALA,1735.836,1758.696,7.787,22.738,1758.2,7.39,95,157.067,67.937,official_observed_reference,b5c35d16007df721024a460613ba16696129c0785d2b4aba6d82b216fe897525
2024-11-09,MADUPPATTY,1554.48,1599.59,55.217,161.234,1596.4,46.4,84,0,,official_observed_reference,b5c35d16007df721024a460613ba16696129c0785d2b4aba6d82b216fe897525
2024-11-09,KUTTIADI,737.616,758.037,33.99,42.827,754.777,25.828,76,240.884,233.237,official_observed_reference,b5c35d16007df721024a460613ba16696129c0785d2b4aba6d82b216fe897525
2024-11-09,THARIODE,750.5,775.6,201,253.26,772.65,165.35,82,0,,official_observed_reference,b5c35d16007df721024a460613ba16696129c0785d2b4aba6d82b216fe897525
2024-11-09,ANAYIRANKAL,1188,1207.008,48.968,65.616,1206.08,44.69,91,117.598,41.396,official_observed_reference,b5c35d16007df721024a460613ba16696129c0785d2b4aba6d82b216fe897525
2024-11-09,PONMUDI,678.8,707.745,47.4,63.516,706.5,43.07,91,0,,official_observed_reference,b5c35d16007df721024a460613ba16696129c0785d2b4aba6d82b216fe897525
2024-11-09,NERIAMANGALAM,445,456.59,5.557,4.835,453,3.26,59,2.836,1.336,official_observed_reference,b5c35d16007df721024a460613ba16696129c0785d2b4aba6d82b216fe897525
2024-11-09,PORINGAL,405.689,423.976,30.356,10.625,420.5,21,69,7.35,7.35,official_observed_reference,b5c35d16007df721024a460613ba16696129c0785d2b4aba6d82b216fe897525
2024-11-09,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.75,,0,0,,official_observed_reference,b5c35d16007df721024a460613ba16696129c0785d2b4aba6d82b216fe897525
2024-11-09,LOWER PERIYAR,237.74,253,4.55,2.093,248.8,2.8,62,1.288,1.288,official_observed_reference,b5c35d16007df721024a460613ba16696129c0785d2b4aba6d82b216fe897525
2024-11-09,KAKKAD,181.36,192.63,1.16,0.358,186,,0,0,,official_observed_reference,b5c35d16007df721024a460613ba16696129c0785d2b4aba6d82b216fe897525
2024-11-10,IDUKKI,694.944,732.43,1460,2190,725.125,1063.053,73,1594.58,1562.688,official_observed_reference,aa3ffc2cb3baf513fe52be913237f7081d25611c10db7318d28f683c71b8fc03
2024-11-10,PAMBA,963.168,986.332,31.001,59.46,970.85,7,62,567.536,478.026,official_observed_reference,aa3ffc2cb3baf513fe52be913237f7081d25611c10db7318d28f683c71b8fc03
2024-11-10,KAKKI,908.304,981.456,446.542,856.467,970.76,288.9,0,0,,official_observed_reference,aa3ffc2cb3baf513fe52be913237f7081d25611c10db7318d28f683c71b8fc03
2024-11-10,SHOLAYAR,779.374,811.68,149.23,152.065,810.951,142.807,96,145.52,95.252,official_observed_reference,aa3ffc2cb3baf513fe52be913237f7081d25611c10db7318d28f683c71b8fc03
2024-11-10,IDAMALAYAR,115,169,1017.8,254.45,162.72,836.82,82,209.205,209.205,official_observed_reference,aa3ffc2cb3baf513fe52be913237f7081d25611c10db7318d28f683c71b8fc03
2024-11-10,KUNDALA,1735.836,1758.696,7.787,22.738,1758.2,7.39,95,156.702,67.779,official_observed_reference,aa3ffc2cb3baf513fe52be913237f7081d25611c10db7318d28f683c71b8fc03
2024-11-10,MADUPPATTY,1554.48,1599.59,55.217,161.234,1596.35,46.275,84,0,,official_observed_reference,aa3ffc2cb3baf513fe52be913237f7081d25611c10db7318d28f683c71b8fc03
2024-11-10,KUTTIADI,737.616,758.037,33.99,42.827,754.746,25.752,76,238.773,231.192,official_observed_reference,aa3ffc2cb3baf513fe52be913237f7081d25611c10db7318d28f683c71b8fc03
2024-11-10,THARIODE,750.5,775.6,201,253.26,772.5,163.75,81,0,,official_observed_reference,aa3ffc2cb3baf513fe52be913237f7081d25611c10db7318d28f683c71b8fc03
2024-11-10,ANAYIRANKAL,1188,1207.008,48.968,65.616,1206.14,44.96,92,117.451,41.345,official_observed_reference,aa3ffc2cb3baf513fe52be913237f7081d25611c10db7318d28f683c71b8fc03
2024-11-10,PONMUDI,678.8,707.745,47.4,63.516,706.35,42.69,90,0,,official_observed_reference,aa3ffc2cb3baf513fe52be913237f7081d25611c10db7318d28f683c71b8fc03
2024-11-10,NERIAMANGALAM,445,456.59,5.557,4.835,453.1,3.32,60,2.888,1.361,official_observed_reference,aa3ffc2cb3baf513fe52be913237f7081d25611c10db7318d28f683c71b8fc03
